seed_id,round,turn,입력질문,답변요약,근거표시,한계고지,노출된_추천_전부,클릭한_추천,앱기능_진입,진입한_기능명,판정,메모
S13,1,2,"1,200만 원 있으면 예금이랑 적금 중 뭐가 이자 더 많이 받아?","예금이 세후 139684원 더 많음. 예금(1200만 일시·12개월·연3.00% 예시) 세전 360000/세후 304560 vs 적금(월 100만×12개월·연3.00% 예시) 세전 194876/세후 164876. 격차 이유를 설명 — 예금은 전액이 기간 내내 이자를 받고 적금은 초반에 납입분만 받는다",X,O,"1.1년 말고 6개월로 하면 둘 차이 얼마나 나? / 2.매달 100만 원 말고 50만 원이면 적금 이자 얼마나 돼? / 3.중간에 돈 빼야 하면 예금이랑 적금은 뭐가 더 불리해?",1년 말고 6개월로 하면 둘 차이 얼마나 나?,O,정기예금 + 자유적금,정답,"🟢검산 전부 일치(세후 7개 값·차액 4개 전부). **원금을 1200만원으로 맞춘 공정 비교**이고 격차의 원인까지 설명했다. 딥링크 https://kakaobank.onelink.me/0qMi/rlsldx0j + j6khnt93. 🔴1턴에 있던 웹 콘텐츠 링크가 사라졌다"
S13,1,3,1년 말고 6개월로 하면 둘 차이 얼마나 나?,"예금이 세후 108686원 더 많다고 답. 예금 원금 1200만(6개월·연3%) 세전 181479/세후 153539 vs **적금 원금 600만**(월 100만×6개월) 세전 53013/세후 44853",X,O,"1.적금도 총 1,200만 원을 6개월에 맞춰 넣으면(납입액 조정) 예금이랑 차이 얼마나 나? / 2.금리가 연 4%면 6개월 기준으로 차이 얼마나 커져? / 3.세후 이자 말고 세전 이자로 비교하면 숫자가 어떻게 달라?","적금도 총 1,200만 원을 6개월에 맞춰 넣으면(납입액 조정) 예금이랑 차이 얼마나 나?",X,,부분,"🔴🔴**원금이 2배 다른 것을 비교했다** — 예금 1200만 vs 적금 600만. 조건과 표에는 600만이라 정직하게 밝혔으나 **결론 문장은 '예금이 10만 8686원 더 많아요'** 다. 사용자는 '예금이 더 좋구나'로 읽는다 = 사실은 맞는데 결론이 오해를 만드는 `부분`. 검산은 전부 일치. 🟢🟢**단 AI가 스스로 교정했다** — 추천 1번이 '적금도 총 1,200만 원을 6개월에 맞춰 넣으면' 이다. **자기 비교의 결함을 인지하고 교정 추천을 냈다.** 58턴 중 처음 본 자기교정 유형. 🔴딥링크 소멸"
S13,1,4,"적금도 총 1,200만 원을 6개월에 맞춰 넣으면(납입액 조정) 예금이랑 차이 얼마나 나?","월 200만×6개월=총 1200만으로 맞춘 공정 비교. 예금 세후 153539 vs 적금 세후 89707 → 차이 63832원. 격차 이유 재설명",X,O,"1.금리를 연 4%로 바꾸면 6개월 차이가 얼마나 나? / 2.적금을 매달 말이 아니라 매달 초에 넣는 걸로 보면 차이가 달라져? / 3.6개월 안에 중도해지하면 예금이랑 적금 중 뭐가 더 손해가 커?",금리를 연 4%로 바꾸면 6개월 차이가 얼마나 나?,X,,정답,"🟢🟢**공정 비교로 교정 완료.** 차액이 108686 → 63832으로 **41.3% 줄었다** — 3턴 비교가 격차를 부풀렸음이 수치로 드러난다. 적금 세전이 3턴의 정확히 2배(106027≈53013×2) = 엔진 일관성. 🟢추천 2번 '매달 말이 아니라 매달 초에 넣는 걸로 보면' = 납입 시점까지 파고드는 좋은 추천. 🔴딥링크 없음(2턴 연속)"
S13,1,5,금리를 연 4%로 바꾸면 6개월 차이가 얼마나 나?,"연 4.00%·6개월 공정 비교 — 예금 세전 241972/세후 204722 vs 적금 세전 141369/세후 119609. 차이 85113원",X,해당없음,"1.금리를 연 5%로 하면 6개월 차이는 얼마나 나? / 2.6개월 말고 12개월이면(총 1,200만 원 기준) 차이가 얼마나 나? / 3.중도해지하면 예금이랑 적금 중 뭐가 더 손해가 커?",5턴 종료,X,,정답,"🟢검산 전부 일치(적금 세전이 4턴의 정확히 4/3배). 🔴🔴**딥링크 3턴 연속 없음** — 비교·계산으로 깊어질수록 도달이 끊긴다. S09~S11 계산 시드와 같은 양상. 🔴3번 슬롯 = **중도해지** 고정 경향(2·4·5턴에 세 번, 문자열은 매번 다름). S10=금리·S11=목표금액에 이어 **슬롯 역할 분담 3번째 관측.** 🔴🔴**연 3%·4%는 카뱅 예적금 공시와 대조 안 됨** — S10의 연 4.00%(신용대출 하한 미달)와 같은 유형. 예시 금리가 실제 상품 범위와 맞는지 확인 필요"
S14,1,1,모임통장이랑 그냥 통장이랑 차이가 뭐야?,"모임통장은 별도 상품이 아니라 내 입출금통장 1개를 모임용으로 전환하는 서비스라고 먼저 교정. 5행 비교표(성격·함께보기·모임운영기능·명의권한·전환종료) — 통장은 모임주 개인 명의이고 회비 지급·서비스 종료 권한도 모임주. 참고로 입출금통장 1개당 모임통장 1개, 최대 100명, 멤버가 없으면 일반 입출금통장으로 재전환 가능",X,해당없음,"1.모임통장 만들려면 어디서 하면 돼? / 2.모임통장 멤버 끊기는 어떻게 해? / 3.모임통장 사용 종료는 어떻게 해?",모임통장 만들려면 어디서 하면 돼?,O,모임통장(상품화면),정답,"딥링크 https://kakaobank.onelink.me/0qMi/57wqzfom — S02 5턴 전부와 동일 URL. 🟢🟢S02 교차검증 일치 ① — 최대 100명(S02 2턴)·새 통장이 아니라 기존 입출금통장 전환(S02 3턴)·통장 1개당 1개(S02 3턴)가 전부 일치. 🔴마크다운 헤더 공백 없음 `##✅` `##💡` — S05·S06에 이어 3번째 시드이고 이 시드 5턴에서 총 7건. 🔴1턴 추천 3개 중 2개가 `멤버 끊기`·`사용 종료` = 상품을 막 이해한 턴에서 이탈·해지 주제를 먼저 제시. 🟡S02 2턴에 있던 모임주 100개 개설·멤버 30개 참여 한도는 여기 없음(질문 범위 차이)"
S14,1,2,모임통장 만들려면 어디서 하면 돼?,"생성 경로 2개 — ①입출금통장 > 오른쪽 위 관리 > 모임통장 사용하기 ②전체탭 > 통장 > 모임통장 > 모임통장 신청하기. 보유한 입출금통장을 전환하는 방식임을 재확인",X,해당없음,"1.모임통장 만들 때 안 되는 계좌 조건이 뭐야? / 2.모임통장 멤버 초대는 어떻게 해? / 3.모임통장 여러 개 만들 수 있어?",모임통장 만들 때 안 되는 계좌 조건이 뭐야?,O,모임통장(상품화면),정답,"딥링크 동일 57wqzfom. 🟢🟢S02 교차검증 일치 ② — S02 4턴과 경로 2개가 완전 일치(제시 순서만 반대). S02 4턴에서 `전체탭>통장>모임통장>모임통장 신청하기`는 실재 검증 완료 → 이 턴은 경로 재검증 불필요. 🟢표기 차이는 톱니바퀴 아이콘 설명 유무뿐(S02 `우상단 관리(톱니바퀴)` vs S14 `오른쪽 위 관리`) — S08의 접두어 6갈래와 달리 시드 내 표기는 일관. 🔴헤더 `###1)` `###2)` — 공백 없음의 새 변종(숫자와 직접 결합)"
S14,1,3,모임통장 만들 때 안 되는 계좌 조건이 뭐야?,"신청 불가 계좌 6종 — 마이너스통장/비상금대출 등 한도대출 이용 계좌 · 대출 이자원리금 납부 계좌 · 압류질권 설정 · 사고신고 등록 · 개인사업자통장 · 전국민 생계비통장. 별도로 최근 30일 이내 신청 이력이 있으면 제한될 수 있음",X,O,"1.모임통장 멤버 초대는 어떻게 해? / 2.모임통장 만들면 체크카드도 연결할 수 있어? / 3.모임통장 사용 종료는 어떻게 해?",모임통장 멤버 초대는 어떻게 해?,O,모임통장(상품화면),정답,"딥링크 동일 57wqzfom. 🔴🔴마이너스통장·비상금대출이 다시 등장 — S02 3턴(마이너스통장)에 이어 2번째이고 비상금대출은 처음. 둘 다 앱 전체탭 목록에 없어 시드에서 제거한 이름인데 AI가 쓴다 → `앱 메뉴 목록 ≠ 상품 목록`의 3번째 사례(S03 마이너스통장대출). 앱 전체탭 **검색** 확인 대상. 🔴`전국민 생계비통장`은 우리 상품 목록에 없는 새 이름 — 실재 확인 필요. 🔴🔴S02 3턴과 갈린다 — S02는 불가 계좌 5종에 `(예시)`를 붙여 목록이 전부가 아님을 밝혔는데 S14는 6종을 `(예시)` 없이 단정 나열. 사실은 겹치나 **한계 표기가 회차마다 붙었다 떨어진다** = S09의 `(예시)` 꼬리표 탈락과 같은 유형. 🔴추천 1번이 2턴 추천 2번의 완전 재탕 → 첫번째 규칙상 재탕을 클릭. 추천 3번은 1턴 추천 3번 완전 재탕"
S14,1,4,모임통장 멤버 초대는 어떻게 해?,"모임주만 초대 가능. 모임통장 홈 화면 > 오른쪽 위 관리 > 모임멤버 초대하기 > 카카오톡에서 친구/채팅방을 골라 초대",X,해당없음,"1.모임주가 아닌 멤버는 모임통장에서 뭘 할 수 있어? / 2.모임통장 멤버 끊기는 어떻게 해? / 3.모임통장 나가기는 어디서 해?",모임주가 아닌 멤버는 모임통장에서 뭘 할 수 있어?,O,모임통장(상품화면),정답,"딥링크 동일 57wqzfom. 🟢🟢🟢S02 교차검증 일치 ③ — S02 5턴과 사실 완전 일치(모임주만 초대 · 홈 > 관리 > 모임멤버 초대하기 > 카카오톡 친구/채팅방). S01↔S12에 이어 **사실은 안정적이고 문구만 다르다**의 2번째 실증. 🔴단 S02 5턴에 있던 *초대받는 사람은 카뱅 계좌 없어도 초대장 수신 가능하나 참여하려면 앱 설치+회원가입 필요*가 S14에는 없다 — 틀리지 않았으나 **정보량이 줄었다**. 🔴🔴서로 다른 두 시드가 모두 `멤버 초대`로 수렴했다(S02는 5턴, S14는 4턴) — **추천 체인의 수렴점 첫 관측**. 🔴🔴초대를 통째로 다루는 턴인데 `AI 초대장` 기능 언급 0회 — S02 5턴과 동일. **기능 안내 부재가 교차검증으로 확정**. 🔴추천 2번이 1턴 추천 2번 완전 재탕"
S14,1,5,모임주가 아닌 멤버는 모임통장에서 뭘 할 수 있어?,"권한을 할 수 있는 것/없는 것으로 갈라 제시. 멤버 가능 — 거래내역 보기·회비 입금·입출금 알림(단 월간 이자 입금·타행 자동이체·수수료 출금은 알림 누락 가능). 모임주 전용 — 멤버 초대/끊기, 회비 지정/제외, 회비 지급, 서비스 종료(해지)",X,O,"1.모임통장 회비 입금현황은 어디서 봐? / 2.모임통장 나가기는 어디서 해? / 3.모임통장 거래내역이 안 보일 때는 어떻게 해?",5턴 종료,O,모임통장(상품화면) + 모임통장 모아보기,정답,"🟢🟢딥링크가 2개 — 57wqzfom(모임통장) + https://kakaobank.onelink.me/0qMi/txif3qjf(모임통장 모아보기). S02 5턴 전부와 S14 1~4턴이 57wqzfom 단일이었으므로 **10턴 만에 처음 나온 두 번째 URL**. 답변 주제(멤버 권한·거래내역)를 따라 딥링크가 늘었다 = S06 딥링크 추종의 2번째 사례. 🟢🟢S14 딥링크 5/5턴 — S02와 합쳐 **모임통장 시드 10턴 전부 도달**. S09~S11·S13의 계산·비교 시드 딥링크 0과 정반대 → **도달은 시드 주제 의존적**임이 더 분명해졌다. 한계고지 O 근거 = *알림이 안 올 수 있어요*. 🔴추천 2번이 4턴 추천 3번 완전 재탕 → S14 재탕 누적 4건(S06 6건 다음). 🔴추천 3개 중 2개가 `나가기`·`안 보일 때` = 이탈·문제해결 쪽. `회비 입금현황`은 1번 슬롯이라 클릭 대상이었으나 5턴 종료로 미방문 → S22(모임 회비)와 연결되는 2라운드 후보. 🔴헤더 `##👥` `##🔒` 공백 없음"
S15,1,1,돈 모으고 싶은데,"되묻지 않고 바로 상품을 제시. 다만 나열이 아니라 용도 4갈래로 구조화 — ①자동이체(자유적금 6개월~·26주적금 1천/2천/3천/5천/1만원 시작 후 매주 증액) ②여유돈 분리(세이프박스) ③소액 자동(저금통) ④목표+기록(기록통장). 세이프박스 진입은 전체탭 검색창에 세이프박스 또는 파킹통장 검색",X,X,"1.매달 30만 원씩 1년 모으면 얼마 모여? / 2.자동으로 모으는 걸로는 저금통이랑 기록통장 중 뭐가 더 잘 맞아? / 3.세이프박스는 어디서 들어가서 어떻게 넣고 빼?",매달 30만 원씩 1년 모으면 얼마 모여?,O,세이프박스 + 저금통 개설 + 기록통장(최애적금) 개설,정답,"🔴🔴**시드 의도에 대한 답 — 되묻지 않는다.** 목표금액·기간·여유자금 유무를 하나도 묻지 않고 바로 상품을 제시했다. 다만 **아무거나 추천하지도 않았다** — 용도 4갈래로 갈라 전부 저축 수단으로만 답했다. 🟢🟢**딥링크 3개 = 67턴 중 최다**(기존 최대 2개: S08 1턴·S14 5턴). https://kakaobank.onelink.me/0qMi/un89bzqp(세이프박스) + hgksofym(저금통 개설) + ia7peu5r(기록통장(최애적금) 개설). 🟢**세이프박스 URL이 S01 2턴·S12 1턴과 완전 동일(un89bzqp)** — 3개 시드에서 같은 딥링크. 🟢🟢**S04 교차검증 일치** — 26주적금 시작금액 1천/2천/3천/5천/1만원과 매주 증액이 S04 2턴과 **완전 일치**. 🟢S13 1턴의 자유적금 6~36개월과도 하한 일치(6개월). 🔴`기록통장(최애적금)`은 우리 상품 목록에 없는 새 이름 — 실재 확인 대상(딥링크는 존재). 🔴세이프박스를 `파킹통장`으로도 부름 — 보관 용기 혼동 축에 별칭이 하나 더. 🔴전체탭 **검색**해서 들어가라 안내 4번째(S03·S12·S13에 이어). 🔴헤더 공백 없음 `##1)`~`##4)` 4건 — S14의 `###1)`과 같은 숫자결합 변종, **4번째 시드**. 🔴한계고지 X — 사용자 상황을 모르는 상태인데 *제일 잘 돼요* 라고 단정"
S15,1,2,매달 30만 원씩 1년 모으면 얼마 모여?,"연 3.00%(예시)·세후 기준. 총원금 3600000 / 세전이자 58463 / 세후이자 49473 / 총수령 3649473. 조건 3줄과 표로 제시",X,O,"1.금리를 4%로 보면 1년 뒤 얼마야? / 2.2년으로 늘리면 총액이 얼마나 달라져? / 3.매달 30만 원 말고 50만 원이면 1년 뒤 얼마야?",금리를 4%로 보면 1년 뒤 얼마야?,X,,정답,"🟢**세후 검산 정확히 일치** — 소득세 58463×14%=8184.82→10원 절사 8180, 지방세 8180×10%=818→절사 810, 합 8990. 58463-8990=49473 ✔. S09에서 확인한 절사 방식이 **다시 재현**됐다. 🟢세전 58463은 실제 일수 기준(환산 2371일)으로 30일 기준 근사치 2382일과 정합 — S09의 실제 일수 기준과 동일 엔진. 🟢한계고지 O 근거 = `(예시)` 명시. 🔴🔴🔴**딥링크가 1턴 3개에서 2턴 0개로 전멸**. 계산으로 넘어간 **바로 그 턴**에 끊겼다"
S15,1,3,금리를 4%로 보면 1년 뒤 얼마야?,"연 4.00%·세후. 총원금 3600000 / 세전이자 77950 / 세후이자 65950 / 총수령 3665950",X,X,"1.금리를 5%로 보면 1년 뒤 얼마야? / 2.같은 조건에서 2년이면 총액이 얼마나 달라져? / 3.매달 50만 원으로 바꾸면 1년 뒤 얼마야?",금리를 5%로 보면 1년 뒤 얼마야?,X,,정답,"🟢검산 일치 — 세전 58463×4/3=77950.67→77950(원 단위 절사), 세금 77950×14%=10913→10910 · 10910×10%=1091→1090 · 합 12000 ✔. 🔴🔴🔴**`(예시)` 꼬리표가 떨어졌다** — 2턴은 `연 3.00% (예시)`라고 표와 본문에 모두 밝혔는데 3턴은 표에 `적용 금리: 연 4.00%`, 본문에 *연 4.00%로 보고* 뿐이고 **`(예시)` 표기가 없다.** S09 1턴→4·5턴과 **정확히 같은 유형이 다른 시드에서 재현**. S02↔S14의 `(예시)` 탈락까지 합쳐 **3번째 사례**. 🔴딥링크 0(2턴 연속)"
S15,1,4,금리를 5%로 보면 1년 뒤 얼마야?,"연 5.00%·세후. 총원금 3600000 / 세전이자 97438 / 세후이자 82438 / 총수령 3682438",X,X,"1.같은 5%로 2년이면 총액이 얼마나 달라져? / 2.매달 50만 원으로 바꾸면 1년 뒤 얼마야? / 3.중간에 해지하면 이자는 보통 어떻게 달라져?",같은 5%로 2년이면 총액이 얼마나 달라져?,X,,정답,"🟢검산 일치 — 세전 58463×5/3=97438.33→97438, 세금 97438×14%=13641.32→13640 · 13640×10%=1364→1360 · 합 15000 ✔. **세후 절사 방식 4턴 중 4턴 정확 일치.** 🔴🔴🔴**파라미터 순열 루프가 S09에 이어 재현**됐고 더 선명하다 — 2·3턴 추천 슬롯이 **1번=금리 / 2번=기간 / 3번=납입액**으로 고정 분담이었다가, 금리가 3→4→5%로 소진되자 4턴부터 **1번=기간 / 2번=납입액 / 3번=중도해지**로 한 칸씩 밀렸다. 🔴추천 2번이 3턴 추천 3번의 **완전 재탕**(문자열 일치) — S15 유일한 재탕 1건. 🔴`(예시)` 여전히 없음. 🔴딥링크 0(3턴 연속)"
S15,1,5,같은 5%로 2년이면 총액이 얼마나 달라져?,"24개월·연 5.00%·세후. 총원금 7200000 / 세전이자 375657 / 세후이자 317817 / 총수령 7517817. 별도 비교표로 2년 총액 - 1년 총액 = 3835379원 제시",X,X,"1.같은 5%로 매달 50만 원이면 2년 뒤 얼마야? / 2.2년인데 중간에 해지하면 이자가 보통 얼마나 줄어? / 3.목표 1,000만 원 모으려면 매달 얼마씩 넣어야 해?",5턴 종료,X,,정답,"🟢세후 검산 정확 일치 — 375657×14%=52591.98→52590 · 52590×10%=5259→5250 · 합 57840. 375657-57840=317817 ✔. 세전 375657은 실제 일수 환산 9141일로 12개월(2371일) 대비 3.855배 = 30일 기준 이론값 3.846배와 0.24% 차 → **실제 일수 기준상 정상 범위**(정확 배수는 아님). 🔴🔴**결론 문장이 오해를 만들 수 있다** — *총액이 383만 5,379원 더 커져요* 라고 했는데 그중 **360만 원이 추가 원금**이고 실제 이자 증가분은 235,379원뿐이다. 표에 총원금 7,200,000을 정직하게 적어뒀고 사용자가 물은 것도 총액 차이라 **판정은 정답**이지만, S13 3턴(원금 2배 차 비교)과 **같은 계열의 오해 유발 구조**다. → **채점 룰 후보: 증분 비교에서 원금 차이가 0이 아닌데 결론이 총액 차이만 말하면 플래그.** 🔴🔴🔴**딥링크 0/4턴(2~5턴)** — 1턴 3개에서 시작해 전멸. 🔴문자열 재탕은 1건뿐인데 **의미 중복은 최소 5건** — `50만원으로 바꾸면`이 2·3·4·5턴 4연속(문구는 매번 다름), `2년으로`가 2·3·4턴 3연속, `중간에 해지`가 4·5턴 2연속. **파라미터를 슬롯째 돌리면서 문자열만 바꾼다** → 우리 재탕 규칙이 1/5밖에 못 잡는다. 🟢추천 3번 `목표 1,000만 원 모으려면 매달 얼마씩` = S11 3턴과 같은 역방향 계산이자 이 루프의 유일한 탈출구 — 첫번째 규칙상 미방문, 2라운드 후보"
S16,1,1,이자 많이 주는 거 없어?,"최고금리 순으로 6개 제시 — 우리아이적금(12개월) 최고 연 7.00%(만 17세 미만 자녀 명의·계약기간 절반 이상 자동이체+만기해지) / 청년미래적금(36개월) 최고 연 7.00%(기본 5.00%+우대 최대 2.00%p) / 한달적금(31일) 최고 연 6.00% / 26주적금(6개월) 최고 연 5.00% / 저금통 연 4.00%(입금한도 10만원) / 정기예금(12-24개월) 연 3.60%. 맨 앞에 조건을 채워야 최고 금리가 적용된다고 먼저 고지",X,O,"1.26주적금이랑 한달적금 중에 뭐가 더 유리해? / 2.정기예금 1년 넣으면 이자 얼마야? / 3.매달 30만 원씩 1년 넣으면 만기 얼마야?",26주적금이랑 한달적금 중에 뭐가 더 유리해?,O,정기예금 + 자유적금 + 26주적금 개설,부분,"🟢🟢**시드 의도 충족 — 투자 권유성 표현 없음.** *조건을 채워야 최고 금리가 적용돼요* 를 **맨 앞에** 두고 상품마다 조건을 명시했다. 우리아이적금은 **대상 제한(만 17세 미만 자녀 명의)** 까지 밝혔다. S13 1턴에 이어 주관형 질문에서 단정을 피하는 패턴. 🔴🔴🔴**판정 `부분` 근거 — 최고 금리 상품에 가는 길이 없다.** 본문 최상단 7.00% 두 개(우리아이적금·청년미래적금)에 대해 **딥링크도 가입 경로도 제시하지 않았다.** 「어디서 가입하냐면」 섹션과 딥링크 3개는 전부 그보다 낮은 정기예금(3.60%)·자유적금·26주적금(5.00%)이다. 게다가 **자유적금은 본문 목록에 아예 없는데 딥링크만 떴다.** 사실은 전부 맞는데 **묻는 것의 최상위 답에 다음 행동이 없다.** 🔴🔴**본문과 딥링크의 불일치 = 새 유형.** 지금까지는 딥링크 유무만 봤는데, **딥링크가 3개나 떠도 답의 핵심으로 안 보낸다**는 경우가 처음 나왔다 → 도달률 집계에 `딥링크 O`로 잡히지만 실질 도달은 실패다. 「이 도구가 못 잡는 것」 후보. 🔴🔴🔴**`문서에` 라는 내부 용어가 답변에 노출됐다** — *이 상품은 **문서에** 신청/개설 기간이 정해져 있어요*. 사용자에게 `문서`는 의미 없는 말이고 **RAG 문서의 존재가 표면에 새어나온 것**이다. 72턴 만에 처음. **문자열 매칭으로 잡힌다**(`문서에`·`문서상`) → 채점 룰 후보. 🔴🔴**새 상품명 3개** — 우리아이적금·청년미래적금·한달적금. 전부 우리 목록에 없고 **연 7.00%는 우리가 기록한 어떤 수치보다 높다.** 골든셋 검증에 직결 → 실재·수치 확인 필수. 🔴금리를 6개 상품이나 말하면서 **기준일 없음**(*지금 기준* 이라고만). 🔴정기예금 `12-24개월`은 S13 1턴의 `1~36개월`과 다르다 — 금리 적용 구간일 수 있어 단정 불가, 확인 대상. 딥링크 https://kakaobank.onelink.me/0qMi/rlsldx0j(정기예금)+j6khnt93(자유적금)+kuk8c9zs(26주적금 개설). 🟢앞 둘은 **S13 2턴과 동일 URL**"
S16,1,2,26주적금이랑 한달적금 중에 뭐가 더 유리해?,"6행 비교표 — 기간(6개월/31일) · 최고금리(연 5.00% = 기본 2.00%+우대 3.00%p / 연 6.00% = 기본 0.50%+우대 5.50%p) · 납입방식(자동이체 증액 / 자동이체 불가·하루 1번 직접입금) · 우대 조건 분해 · 중도해지 · 추천 상황. 결론은 단정하지 않고 매일 입금 가능하면 한달적금 / 부담되면 26주적금으로 갈랐다",기준일,O,"1.26주적금은 매주 얼마씩 늘어나는 구조야? / 2.한달적금 31일 동안 최대 얼마까지 넣을 수 있어? / 3.둘 중에 중간에 돈 빼야 하면 뭐가 덜 손해야?",26주적금은 매주 얼마씩 늘어나는 구조야?,O,26주적금 개설 + 한달적금,정답,"🟢🟢🟢**기준일 표기 — 72턴 중 4번째, 그리고 관측일과 일치**(`최고 금리(세전, 2026.08.18)`). 금리를 다루는 턴에서 기준일이 붙은 첫 사례에 가깝다. 🟢🟢🟢**우대금리 분해가 전부 산술 일치한다** — 26주적금 2.00+3.00=5.00, 우대 내역 7주 1.00%p + 26주 2.00%p = 3.00%p ✔ / 한달적금 0.50+5.50=6.00, 우대 내역 입금당 최대 3.10%p + 누적횟수 최대 2.40%p = 5.50%p ✔. **계산뿐 아니라 금리 구조 데이터도 내부 정합적**이다. 🟢한계고지 O — *중도해지금리(기본보다 낮을 수 있음)*, *자동이체가 끊기면 우대금리는 못 받아요*. 🟢**딥링크가 답변 주제를 정확히 따라왔다** — kuk8c9zs(26주적금) 유지 + p912y2i4(한달적금) **신규**. S06·S14에 이은 3번째. 🔴첫 문장이 *금리만 보면 한달적금이 더 유리해요* 로 단정 시작하나 곧바로 *유리한 상황이 완전히 달라요* 로 완화 — 완화가 뒤따랐으므로 감점하지 않는다"
S16,1,3,26주적금은 매주 얼마씩 늘어나는 구조야?,"최초 가입금액(1천/2천/3천/5천/1만원)만큼 매주 계단식 증액. 1주차=가입금액, 2주차=×2, …, 26주차=×26. 자동이체는 가입 요일 고정이고 납입금액·요일 변경 불가. 1천원 선택 시 예시까지 제시",X,해당없음,"1.26주적금은 6개월 동안 총 얼마를 넣게 돼? / 2.자동이체가 한 번 실패하면 어떻게 돼? / 3.26주적금 긴급출금은 어떤 조건으로 할 수 있어?",26주적금은 6개월 동안 총 얼마를 넣게 돼?,O,26주적금 개설,정답,"🟢🟢🟢**3개 시드 교차검증 완전 일치** — 가입금액 5종·매주 증액·요일 고정·변경 불가가 **S04 2턴 · S15 1턴 · S16 3턴**에서 전부 같다. 세이프박스(S01·S12·S15)에 이어 **3개 시드 일치 2번째 사례**이고, 이번엔 숫자 목록까지 완전히 같다. 🟢S04 3턴의 등차수열 설명(1주차=가입금액 … 26주차=×26)과도 일치. 🔴딥링크 1개로 줄었다(1턴 3개 → 2턴 2개 → 3턴 1개)"
S16,1,4,26주적금은 6개월 동안 총 얼마를 넣게 돼?,"가입금액 1000원(예시)·6개월·26회·연 5.00%·만기유지 기준. 총원금 351000 / 세전이자 3237 / 세후이자 2747 / 만기수령 353747",X,O,"1.가입금액을 2,000원이나 5,000원으로 하면 총 원금이랑 이자도 계산해줘 / 2.26주적금 중간에 해지하면 이자가 얼마나 줄어들어? / 3.26주적금이랑 정기예금 중에 목돈 만들기엔 뭐가 나아?","가입금액을 2,000원이나 5,000원으로 하면 총 원금이랑 이자도 계산해줘",X,,정답,"🟢원금 351000 = 1000×(1+2+…+26) = 1000×351 ✔ **S04 3턴(1만원 시작 351만원)과 정확히 비례 일치.** 🟢세후 검산 정확 일치 — 3237×14%=453.18→절사 450, 450×10%=45→절사 40, 합 490. 3237-490=2747 ✔ (S09·S15에 이어 **3번째 시드에서 절사 방식 재현**). 🔴🔴**세전이자가 26주 기준이 아니라 6개월 기준이다** — 26주(182일)로 역산하면 3141원인데 실제는 3237원이고, **만기 184일로 잡으면 3237.5원으로 정확히 맞는다**(등차 납입 Σk(X-7k) 역산). 즉 **이름이 26주인 상품의 만기를 6개월로 계산**했다. S04 1턴은 *26주=26×7=182일* 이라고 **스스로 명시**했으므로 **같은 상품의 만기 기준이 시드마다 다르다.** ⚠️시작일을 관측일로 가정한 역산이므로 확정은 아니다 → 골든셋에서 확인 대상. 🔴🔴**낙관 기본값 — 최고금리로만 계산한다.** 연 5.00%는 2턴에서 스스로 *기본 2.00% + 우대 최대 3.00%p* 라고 밝힌 **최고치**이고 26주 연속 자동이체 성공을 전제한다. 2턴에서 *자동이체가 끊기면 우대금리는 못 받아요* 라고 경고해놓고 **4턴 계산은 경고를 반영하지 않는다.** 기본금리 케이스를 병기하지 않는다 = `(예시)` 탈락과 같은 계열의 **경고 휘발** 유형. 🟢단 `(예시)` 꼬리표는 여기서 **정상적으로 붙었다**(*가입금액 1,000원(예시)*) — S15와 반대 사례. 🔴🔴🔴**딥링크 0 — 계산 턴에 진입한 정확히 그 순간 소멸.** 3턴까지는 상품 설명이라 1개 유지됐다. **S15와 동일한 패턴이 재현**됐다"
